"Fraction_1" "Fraction_2" "Fraction_3" "Fraction_4" "Fraction_5" "Fraction_6" "Fraction_7" "Fraction_8" "Fraction_9" "Fraction_10" "Fraction_11" "Fraction_12" "Fraction_13" "Fraction_14" "Fraction_15" "Fraction_16" "Fraction_17" "Fraction_18" "Fraction_19" "Fraction_20" "Fraction_21" "Fraction_22" "Fraction_23" "Fraction_24" "Fraction_25"
"MT2_HUMAN_Rep_1" 0 0 0 0 0 0 91112.0517192436 250486.304823393 230055.048053406 75986.7209098572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MT2_HUMAN_Rep_2" 0 0 0 0 0 0 103531.146214404 330389.175744872 255126.939178898 91014.9697107782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MT2_HUMAN_Rep_3" 0 0 0 0 0 0 113749.651483729 271246.582635979 268119.462404393 64316.7389167763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTA1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 95718.8156037749 118171.449126823 329587.128621596 78168.358141258 0 0 0 0 0 27060.2086019389 0 0 0 0 0 0 0
"MTA1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 87401.7901427811 153567.443043226 366329.392386275 81951.1153842675 0 0 0 0 0 22180.5241219296 0 0 0 0 0 0 0
"MTA1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 109840.5940494 127175.510682486 482917.311610908 79502.7408762283 0 0 0 0 0 34434.5672018609 0 0 0 0 0 0 0
"MTA2_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 273450.824627959 215591.000138451 618105.87641594 330829.636222933 65734.6467593598 48478.6831247666 0 0 0 0 0 0 0 48095.4775092774 9647.5905421597 0 0
"MTA2_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 316845.827438565 348119.087251941 634968.896862936 370143.198252229 61078.9272934857 46800.2297219302 0 0 0 0 0 0 0 0 44046.5825504042 0 0
"MTA2_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 439727.419714279 282444.729171299 567260.453229704 283910.686631379 70338.249512278 31237.743443777 0 0 0 0 0 0 0 56254.6717461122 0 0 0
"MTA3_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 52091.2969731355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTA3_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 98550.4128244111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTA3_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 74513.9427747623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTCH2_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 110191.732089729 5333.94519155212 181170.398372953 238259.365498264 81216.8248270801 380089.332802373 140709.364433944 265357.95610751 115636.87645969 323267.103390592 0 0 113541.555552786 0 0 0 0
"MTCH2_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 103403.188960463 5086.25594989214 213767.737094002 670412.677170349 80143.0780131354 442689.311851834 148508.134117552 267705.744575819 91994.9854243442 380619.415267607 0 0 123724.497903615 0 0 0 0
"MTCH2_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 103647.355756159 7916.53890910311 176741.269657207 259791.520785365 54814.6782080254 382626.605949623 132260.886002327 232533.997022626 149554.565498193 353708.757006944 0 0 110347.584426769 0 0 0 0
"MTCL1_HUMAN_Rep_1" 0 0 0 0 10911.500572302 0 0 0 4159.19457769698 42915.9037287654 79171.0421128532 40244.3680180633 0 0 0 0 0 0 0 0 111414.596775297 0 21996.4420053329 0 0
"MTCL1_HUMAN_Rep_2" 0 0 0 0 8467.1668942157 0 0 0 13415.3477982163 57841.980627377 94651.8769163917 57603.8744807012 0 0 0 0 0 0 0 0 0 0 24533.3829097468 0 0
"MTCL1_HUMAN_Rep_3" 0 0 0 0 12385.0619145979 0 0 0 7981.70149516058 49647.9789315484 88429.1887753961 52519.126367528 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTDC_HUMAN_Rep_1" 0 0 195027.854597539 36512.9665615574 47739.4445588647 37426.130856721 69146.3976343042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTDC_HUMAN_Rep_2" 0 142500.645818977 221103.696255684 0 65438.3707634559 52989.9816732975 75274.6520166099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTDC_HUMAN_Rep_3" 0 200452.028171151 200039.984545297 89186.8001339537 46319.1110309196 36745.5383541663 55123.4264085991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTHFS_HUMAN_Rep_1" 0 0 251223.922275017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTHFS_HUMAN_Rep_2" 0 528591.151900664 267252.048078537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTHFS_HUMAN_Rep_3" 0 479608.821654854 204686.709822789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTM1_HUMAN_Rep_1" 0 0 0 0 0 0 0 10285.0897053718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTM1_HUMAN_Rep_2" 0 0 0 0 0 0 0 10501.3523851647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTM1_HUMAN_Rep_3" 0 0 0 0 0 0 0 9520.4738335192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTMR5_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 104912.973487958 0 21987.3167767969 0 0 0 0 0 0 0 0 0 0 0
"MTMR5_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 119342.930938944 0 25661.0076193057 0 0 0 0 0 0 0 0 0 0 0
"MTMR5_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 133517.604849217 0 26496.0850464422 0 0 0 0 0 0 0 0 0 0 0
"MTMR9_HUMAN_Rep_1" 0 0 0 0 0 28721.5182376475 23589.0490737139 14158.8306967054 8595.99347732455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTMR9_HUMAN_Rep_2" 0 0 0 0 0 82072.5697516072 35235.2453378415 21682.6750362076 11407.078817225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTMR9_HUMAN_Rep_3" 0 0 0 0 0 32558.6412164843 28585.1612507053 10059.8991769329 10333.2318200669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTMRC_HUMAN_Rep_1" 0 0 0 0 0 0 72175.3828523599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTMRC_HUMAN_Rep_2" 0 0 0 0 0 0 51674.3740941916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTMRC_HUMAN_Rep_3" 0 0 0 0 0 0 68313.7045151953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTNA_HUMAN_Rep_1" 0 0 0 16868.9437366095 48126.1922892251 32593.9920350711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTNA_HUMAN_Rep_2" 0 0 0 0 77776.914785047 59177.6597262378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTNA_HUMAN_Rep_3" 0 0 0 41677.9462159926 68103.1075314348 43934.9056009708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTNB_HUMAN_Rep_1" 0 0 0 0 0 45262.0534077238 38940.757415414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTNB_HUMAN_Rep_2" 0 0 0 0 0 53520.0318588774 47135.7032133624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTNB_HUMAN_Rep_3" 0 0 0 0 0 76961.5527185629 44184.2359758491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTND_HUMAN_Rep_1" 0 0 46675.0641305525 38741.8726334468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTND_HUMAN_Rep_2" 0 0 70217.8385839599 34923.9304022043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTND_HUMAN_Rep_3" 0 0 51987.1623553897 42931.2903599216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTOR_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 20263.1747601203 14098.0535733683 125494.884950333 175470.264543612 133934.921571401 49630.9456685428 0 0 0 0 0 0 0 0 0
"MTOR_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 34768.0063768969 25373.6345209034 144978.518693028 209073.741852132 147460.075252939 76828.713685375 0 0 0 0 0 0 0 0 0
"MTOR_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 18665.9799079086 17482.9813998762 110901.087922536 221332.290778338 141964.141879348 55504.9811488766 0 0 0 0 0 0 0 0 0
"MTPN_HUMAN_Rep_1" 969175.45875899 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTPN_HUMAN_Rep_2" 1170894.97958576 34628.4366471544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTPN_HUMAN_Rep_3" 1593873.02864073 65031.9744125621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTREX_HUMAN_Rep_1" 0 0 0 0 0 0 0 148576.346691245 233983.411099594 629392.707282238 618878.50876146 273203.15165313 236290.988427923 295879.004281512 0 114760.409553046 73126.9499889211 156061.266830813 233299.870288763 22708.128523672 304748.809121525 154739.460783411 267456.816465969 343120.411135541 531916.281219717
"MTREX_HUMAN_Rep_2" 0 0 0 0 0 0 0 191155.409164793 306041.321819966 700722.222771441 640042.498218015 249073.162668728 216268.726196682 216156.87099205 0 114544.443584956 65651.2654849283 159832.98609125 140536.787943539 40816.2417439988 71836.8744920235 38576.9794074961 34938.7496172008 199418.699464907 419894.967210516
"MTREX_HUMAN_Rep_3" 0 0 0 0 0 0 0 184146.007043069 326413.911660312 761192.48556841 668762.447082447 324330.534279577 241112.785251662 258296.659273997 0 123522.577417631 71813.0438306333 140754.639899494 193284.961698021 0 269256.534211741 656524.751485843 695593.215660463 264626.760783037 336366.784468923
"MTU1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 49143.5919789745 15352.7024507536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTU1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 75289.2733131636 15617.0433062544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTU1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 51683.6611867507 13248.1414638834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MTUS1_HUMAN_Rep_1" 0 0 63023.7744432981 169269.421093086 186429.787954161 136011.584893292 0 0 0 0 0 0 39668.5384059078 0 0 0 0 0 0 0 0 0 0 0 0
"MTUS1_HUMAN_Rep_2" 0 319767.324722117 115645.085945965 121902.503552581 264393.9766314 106827.041184543 0 0 0 0 0 0 35884.9141203989 0 0 0 0 0 0 0 0 0 0 0 0
"MTUS1_HUMAN_Rep_3" 0 557814.851094453 70020.1491938704 309470.867477135 211019.664560103 74194.3957668843 0 0 0 0 0 0 42925.0444880324 0 0 0 0 0 0 0 0 0 0 0 0
"MTX1_HUMAN_Rep_1" 0 0 120274.699199892 0 0 0 0 40222.4206291112 34027.8942179771 0 0 0 13682.1830563259 0 0 0 0 0 0 0 0 0 0 0 0
"MTX1_HUMAN_Rep_2" 0 54505.1762698355 63781.572878401 0 0 0 0 77172.9296865907 43793.3994003169 0 0 0 24926.0444257533 0 0 0 0 0 0 0 0 0 0 0 0
"MTX1_HUMAN_Rep_3" 0 76526.7751439658 128119.601670068 0 0 0 0 39133.2634500905 36185.563665292 0 0 0 9071.64564012492 0 0 0 0 0 0 0 0 0 0 0 0
"MUC13_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 23783.0371039857 30639.6271604528 34786.8341868694 30474.7332635807 63902.4062957089 41496.9238677915 0 0 0 0 0 0 0 0 0 0
"MUC13_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 41017.8315274957 54681.1229681046 95851.8404806083 41680.5892215032 76968.0003146724 78916.1220082592 0 0 0 0 0 0 0 0 0 0
"MUC13_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 15289.8094473448 18550.6540909653 32185.3516589005 18938.7100638263 34614.0259606865 35647.389243576 0 0 0 0 0 0 0 0 0 0
"MUC5A_HUMAN_Rep_1" 0 0 12844.0657483994 10460.2535945529 3188.01803260199 0 70182.5133930278 86578.9266367047 396677.370708372 565504.098366903 738161.056258267 1235337.5497113 1698335.1697526 1605770.66442351 1704442.65721687 828265.794625129 898405.056460079 1145834.37046047 1015270.69149547 1886827.00561123 919664.696337041 345371.668444407 320313.076245917 821650.506665632 1590306.86263218
"MUC5A_HUMAN_Rep_2" 0 0 8557.10626872492 0 9151.53244386747 0 91497.9431088347 101032.248671723 593008.251015317 714353.72950482 926393.48378877 1670998.41653316 1772368.81175149 1588633.94813635 1594359.5477918 841896.091583939 919621.378932477 1146546.97219398 927648.200329539 1873165.390725 320732.393090327 261153.505474401 135490.352341422 550214.988776191 1204730.90041219
"MUC5A_HUMAN_Rep_3" 0 0 28595.0549402513 13069.5917883639 11261.7605873469 0 160921.226891057 155372.394530647 725548.99237953 821961.104661617 902723.6518747 1198686.02241427 1463077.82448106 1403416.80301327 1076510.56249604 413366.563515202 545813.339980967 463290.491196771 437785.83848901 287057.38156274 370996.189021033 479465.86596474 240577.362028089 214031.269307078 268848.572214183
"MUC5B_HUMAN_Rep_1" 0 0 0 0 0 6639.96416720387 93858.8607306681 237890.269126646 578824.767904937 972741.092280876 1267176.47991002 1967738.2131728 2109315.5226066 2325768.97327687 2181048.0867865 2092682.32391321 2243719.89169319 2831370.63348383 3913393.91862008 2753632.49465519 3998182.94496553 2150954.06592459 1620526.44263954 2217056.87195179 3590300.82681038
"MUC5B_HUMAN_Rep_2" 0 0 0 0 0 17162.0977345224 151684.225084019 434786.784500615 1116730.75966479 1645847.49636618 1767150.72652363 2203464.77845033 2564330.95023342 2323912.32725251 2051078.30301734 2248718.12940872 2737294.25804404 3021708.87961271 3496695.5304357 3065772.44483054 1656991.8571755 1356216.65567993 903430.455169675 2101030.3690023 3343996.71439044
"MUC5B_HUMAN_Rep_3" 0 0 0 0 0 19223.8795728267 148918.746152187 298147.545555745 734925.110102442 1065755.14179055 1228920.05198386 1890758.41383254 1823069.34917195 1652590.87145335 1369769.22592338 1173689.61774711 979492.290294869 1463472.61022766 1348157.05641282 941785.369949459 863209.875031149 1004177.40304295 1065505.64277357 984870.721337434 1386569.72640323
"MUTA_HUMAN_Rep_1" 0 0 0 0 0 0 344493.058264281 415631.54043579 118705.4826448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MUTA_HUMAN_Rep_2" 0 0 0 0 0 0 506488.918590053 432433.988834262 145052.338016267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MUTA_HUMAN_Rep_3" 0 0 0 0 0 0 361759.417733169 313908.480352642 109123.00850634 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MVD1_HUMAN_Rep_1" 0 0 0 0 44128.3505821292 25105.4650024858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MVD1_HUMAN_Rep_2" 0 0 0 0 70265.4116779992 22744.5411783963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MVD1_HUMAN_Rep_3" 0 0 0 0 49916.8374827549 29066.677813258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MVP_HUMAN_Rep_1" 0 0 0 40804.3259765136 0 20852.5870742343 0 10096.0655309053 15081.6978936971 63022.5692042517 108531.07124261 83705.6235721945 148643.446706517 38873.8936546158 57762.7537368355 57571.3871558315 34606.4075733405 48648.2843044542 188409.802524294 589219.661401403 2580786.83823235 6358674.4888042 29990232.2033982 35998565.1682881 14803243.3816135
"MVP_HUMAN_Rep_2" 0 0 0 34852.7400956185 0 25067.7398641297 0 17382.3558366052 22707.9626648426 83569.2075624966 116878.863216507 89387.5345252635 166224.17018485 47631.4771148085 52488.7756376417 65731.6828209613 18109.9388112194 30406.6097460502 441561.05960128 1227555.42177218 3597672.36055344 21033290.3480906 33909352.2761088 26303709.8798456 10815014.4060031
"MVP_HUMAN_Rep_3" 0 0 0 26707.6163715554 0 21547.1384301736 0 9092.89616202187 18173.416445063 52807.1932988411 115422.558246694 66323.7364969055 141380.4094525 33422.5858720305 42087.554574355 51330.1597531346 21162.2927763478 52102.4843093407 395119.12693742 1331107.94045352 2693185.06347216 7880126.76862778 20504406.4280655 22400776.7843096 16753422.0547944
"MY15B_HUMAN_Rep_1" 0 0 0 75577.3413570978 58663.9815715159 105788.577335021 93025.5591204607 0 9920.60992903906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MY15B_HUMAN_Rep_2" 0 0 0 62361.982137408 56218.0333789306 104996.300472646 102396.225163605 0 11599.4878213919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MY15B_HUMAN_Rep_3" 0 0 0 98793.0089920522 47900.9320298188 55170.1917240934 86914.229472134 0 8590.39905773203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MY18A_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 3817.81753169494 4132.86049911234 505509.570370748 809746.593290455 566528.996351284 251018.959273756 118722.966319348 38625.2133663377 78705.9736676321 64731.1982680052 0 0 0 67979.8283287871 0 296332.969617113 816446.610714039
"MY18A_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 20874.5268655222 30144.0144786652 774554.432325856 1017388.00026201 765319.980115396 295718.763773656 181991.807843879 75390.9596865185 94503.5635399383 73389.5229898903 0 0 0 137475.281736392 0 309889.204313525 1019258.90413056
"MY18A_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 20259.9151756684 23087.6208316901 878334.660123778 1115166.06695012 896195.293177035 314787.630166676 149714.034892043 51281.9735459179 38275.3475349755 35164.8317645738 0 0 0 53367.7315986789 0 208442.455668704 804624.342724738
"MYADM_HUMAN_Rep_1" 0 0 19865.9501854993 0 0 0 0 16975.7927303471 77469.1571014855 23084.9165429903 106777.790150854 173312.641141079 45650.0136961558 207722.820367101 176112.710338578 119281.872823697 237669.936019946 84053.0693994392 240917.022558376 66682.074200812 236386.394213614 159745.065572466 68793.6762029305 127440.436135919 51323.4197726471
"MYADM_HUMAN_Rep_2" 0 0 16414.8112205695 0 0 0 0 41427.6811807009 121672.793923419 32244.7910920166 176176.963417733 344236.628583863 70897.2279319289 237361.190782069 291491.371720357 191206.094305675 313754.750733137 111707.810772616 341151.520132321 0 160921.406028208 123280.484236289 0 170458.433787607 96819.7303606858
"MYADM_HUMAN_Rep_3" 0 0 17067.48349026 0 0 0 0 21837.7785945008 96458.9988352599 21946.6030612904 158805.941172317 236713.972634874 43099.8489109718 217684.861241927 180255.986141635 183423.562552753 209931.825719119 53741.0241822993 254033.476658091 62920.1561535115 276253.188306867 251916.023710183 0 216340.288484463 40189.8269951502
"MYCB2_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56611.3039023808 0 15832.4862773161 5351.85297368764 79229.617148771
"MYCB2_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 144096.554171094
"MYCB2_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76076.9935090989 0 0 0 37693.7836447766
"MYD88_HUMAN_Rep_1" 0 0 17725.797365283 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYD88_HUMAN_Rep_2" 0 0 23656.4269243113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYD88_HUMAN_Rep_3" 0 0 25520.4460707979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYDGF_HUMAN_Rep_1" 10878008.211361 0 1122137.01819186 429370.015645524 57886.1406306788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYDGF_HUMAN_Rep_2" 9238691.44237558 3376888.3596212 991110.24117145 236497.104204626 50303.6605006238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYDGF_HUMAN_Rep_3" 6581993.81997922 2282618.58789039 702547.934338763 245102.288139603 45998.5784704884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYEF2_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 230775.988043543 13579.6484986918 23664.5091674785 198274.446434747 563143.933251723
"MYEF2_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 197765.449377228 514657.883685938
"MYEF2_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 242342.035774952 148804.483620431 95703.6729859535 166556.518714569 216457.36731238
"MYG1_HUMAN_Rep_1" 0 0 0 101164.246765788 575080.838605512 460349.379909933 200653.736934081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYG1_HUMAN_Rep_2" 0 0 0 71337.7722208101 612815.541413307 518484.315100272 170005.093475488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYG1_HUMAN_Rep_3" 0 0 0 132091.915537859 646656.473598151 430450.130812833 206988.839685475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYH10_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36921.5947806449 0 41300.0050097934 431778.345019998 604484.73961779 1686047.04580463
"MYH10_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 85017.0579149724 0 48411.6514264677 94292.4442122607 1339867.34883662 2069429.80764139
"MYH10_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49343.296372028 614803.333075677 1350255.18118874 2019228.92505527
"MYH14_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 93199.4198173681
"MYH14_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 170147.537014391
"MYH14_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYH9_HUMAN_Rep_1" 0 0 0 0 0 0 208920.617987726 276309.850782029 0 113504.090073198 114296.097205336 63333.2581261755 195283.810995033 482922.173973276 272671.732433203 701671.195792874 844025.742415741 763232.555004288 1999928.55932562 2465643.10958821 4692182.50271532 4960167.75461043 7233506.86191838 9859881.11999002 14073543.179289
"MYH9_HUMAN_Rep_2" 0 0 0 0 0 0 193504.039161228 229921.105300997 0 93813.015829735 143413.798303571 71127.1038475888 194237.115561411 490711.375091007 343966.594872681 756440.853905425 1298694.05353867 1119816.84977708 3702547.99245753 4180284.99834767 3075435.08818768 2625193.27914274 2681100.15776121 27597586.8171523 22180106.9441116
"MYH9_HUMAN_Rep_3" 0 0 0 0 0 0 360589.051354068 471888.523462825 0 96791.2011358832 151496.881118361 57276.2705989077 214487.37331469 445725.530132388 222649.468696043 584190.617787522 1007948.12874041 758241.684923623 3189376.341559 4215096.96754648 7920658.6350586 13815635.0506218 17245954.2437605 32772166.9611158 23675160.7015715
"MYL6_HUMAN_Rep_1" 0 0 120568.589729397 74854.3123162749 88095.9183999512 58091.1324018909 396484.024336061 555864.895355784 447805.81980542 652081.625514588 316024.459294854 551190.199290811 524552.66849162 292402.320718293 218674.91086713 401865.361306922 423071.06326495 228170.681673684 231169.427528329 106403.171706574 532950.15871716 754932.561791586 464384.927566009 936367.91038864 1649649.95137543
"MYL6_HUMAN_Rep_2" 0 58913.3584184431 189263.083751462 52826.8396451181 76214.2464436821 76047.7912828876 757742.199434348 602833.059267087 343468.573303571 374305.929134485 392373.879342348 592248.855542362 580836.184318364 318553.029505734 271795.093057812 413172.024164351 492810.292465992 331300.148414775 365974.27260601 277722.069587925 232485.993877206 364629.56433254 225476.763193597 3654183.67864532 2119594.54164535
"MYL6_HUMAN_Rep_3" 0 24406.7541401017 152303.344898209 62763.1820351786 102987.255403115 117488.872240023 758878.840962594 505717.650745865 402585.49204125 537666.076403183 402851.153931731 667397.484423733 562277.783921225 268098.121904882 209908.119166697 281731.324653054 463139.615511464 244869.902314694 392184.799191306 194150.006213657 1056810.82625502 1906397.0255269 1019465.27549323 3474991.59287289 2532858.79165598
"MYLK_HUMAN_Rep_1" 0 0 66915.7247411706 129747.301293284 17460.5736557413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYLK_HUMAN_Rep_2" 0 73841.7224731496 73004.2422287885 38865.5488056147 25792.9401896019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYLK_HUMAN_Rep_3" 0 106270.533694739 60780.5514152803 128994.545742559 30662.604687885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYO1A_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24069.5027121572 0 39972.6254205856
"MYO1A_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24545.442912165
"MYO1A_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MYO1B_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63333.1468613342 0 0 5990.40857980003 64561.9538809747 414858.653463715 348234.036314117
"MYO1B_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83595.0285428903 0 0 0 18035.1470854624 582344.818763 432947.364627756
"MYO1B_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75748.4811735793 0 0 176016.944094652 176986.845220172 1262172.40686854 761055.773159829
"MYO1C_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 681982.302132876 1065713.95814181
"MYO1C_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1875319.98329454 1799951.31401104
"MYO1C_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2979841.35217376 2165096.49595858
"MYOF_HUMAN_Rep_1" 0 0 0 0 0 0 0 175947.214432018 1018755.48331133 2761675.02983154 4044908.62856885 5336178.5695386 5366064.76924626 4399267.8623991 3645722.05216246 4353541.41415832 4423066.43324741 3668545.17120229 3780650.9466238 2363814.35055523 1717552.83683194 592539.0944877 779359.45254116 1243431.60035401 839946.473856368
